digits,workload,pair_index,order_slot,mode,iterations,ns_per_op,cpu_ns_per_op
12,inexact_chain.FP64.mul_div,3,1,toward_zero,1048576,3.961444855,3.702705383
12,inexact_chain.FP64.mul_div,4,0,toward_zero,1048576,3.790645599,3.700574875
12,inexact_chain.FP64.mul_div,4,1,nearest_even,1048576,4.840246201,4.826678276
12,inexact_chain.FP64.mul_div,5,0,nearest_even,1048576,4.887006760,4.806204796
12,inexact_chain.FP64.mul_div,5,1,toward_zero,1048576,3.773628235,3.699688911
12,inexact_chain.FP64.mul_div,6,0,toward_zero,1048576,3.700926781,3.694290161
12,inexact_chain.FP64.mul_div,6,1,nearest_even,1048576,4.969511032,4.892462730
12,inexact_chain.FP64.mul_div,7,0,nearest_even,1048576,5.066137314,4.840542793
12,inexact_chain.FP64.mul_div,7,1,toward_zero,1048576,3.701347351,3.696065903
12,inexact_chain.FP64.mul_div,8,0,toward_zero,1048576,3.777746201,3.700422287
12,inexact_chain.FP64.mul_div,8,1,nearest_even,1048576,4.892577171,4.808075905
12,throughput4096.FP128.mul,0,0,toward_zero,1048576,2.677917480,2.673651695
12,throughput4096.FP128.mul,0,1,nearest_even,1048576,2.456927299,2.453244209
12,throughput4096.FP128.mul,1,0,nearest_even,1048576,2.558111191,2.477590561
12,throughput4096.FP128.mul,1,1,toward_zero,1048576,2.697581291,2.693373680
12,throughput4096.FP128.mul,2,0,toward_zero,1048576,2.761234283,2.684411049
12,throughput4096.FP128.mul,2,1,nearest_even,1048576,2.466472626,2.461845398
12,throughput4096.FP128.mul,3,0,nearest_even,1048576,2.643377304,2.470022202
12,throughput4096.FP128.mul,3,1,toward_zero,1048576,2.787624359,2.700509071
12,throughput4096.FP128.mul,4,0,toward_zero,1048576,2.691322327,2.686827660
12,throughput4096.FP128.mul,4,1,nearest_even,1048576,2.547200203,2.468949318
