digits,workload,pair_index,order_slot,mode,iterations,ns_per_op,cpu_ns_per_op
12,exact_results.FP64.div,6,0,nearest_even,1048576,2.620087624,2.609884262
12,exact_results.FP64.div,6,1,toward_zero,1048576,2.630454063,2.618108749
12,exact_results.FP64.div,7,0,toward_zero,1048576,2.633502007,2.630093575
12,exact_results.FP64.div,7,1,nearest_even,1048576,2.616112709,2.609263420
12,exact_results.FP64.div,8,0,nearest_even,1048576,2.633339882,2.616199493
12,exact_results.FP64.div,8,1,toward_zero,1048576,2.636865616,2.632031441
12,halfway_ties.FP64.div,0,0,nearest_even,1048576,2.489235878,2.484166145
12,halfway_ties.FP64.div,0,1,toward_zero,1048576,2.665138245,2.659624100
12,halfway_ties.FP64.div,1,0,toward_zero,1048576,2.669829369,2.652478218
12,halfway_ties.FP64.div,1,1,nearest_even,1048576,2.476031303,2.470653534
12,halfway_ties.FP64.div,2,0,nearest_even,1048576,2.504140854,2.499020576
12,halfway_ties.FP64.div,2,1,toward_zero,1048576,2.662874222,2.659461975
12,halfway_ties.FP64.div,3,0,toward_zero,1048576,2.667010307,2.648416519
12,halfway_ties.FP64.div,3,1,nearest_even,1048576,2.471608162,2.467081070
12,halfway_ties.FP64.div,4,0,nearest_even,1048576,2.495360374,2.492045403
12,halfway_ties.FP64.div,4,1,toward_zero,1048576,2.669026375,2.664327621
12,halfway_ties.FP64.div,5,0,toward_zero,1048576,2.653299332,2.636866570
12,halfway_ties.FP64.div,5,1,nearest_even,1048576,2.472897530,2.468149185
12,halfway_ties.FP64.div,6,0,nearest_even,1048576,2.513753891,2.510591507
12,halfway_ties.FP64.div,6,1,toward_zero,1048576,2.664649963,2.659920692
12,halfway_ties.FP64.div,7,0,toward_zero,1048576,2.665109634,2.646974564
12,halfway_ties.FP64.div,7,1,nearest_even,1048576,2.467957497,2.465054512
12,halfway_ties.FP64.div,8,0,nearest_even,1048576,2.490650177,2.486600876
12,halfway_ties.FP64.div,8,1,toward_zero,1048576,2.663131714,2.658669472
12,exact_chain.FP64.div,0,0,nearest_even,1048576,3.833438873,3.814331055
12,exact_chain.FP64.div,0,1,toward_zero,1048576,3.779501915,3.773602486
12,exact_chain.FP64.div,1,0,toward_zero,1048576,3.789590836,3.783223152
12,exact_chain.FP64.div,1,1,nearest_even,1048576,3.827017784,3.807512283
12,exact_chain.FP64.div,2,0,nearest_even,1048576,3.811394691,3.804768562
12,exact_chain.FP64.div,2,1,toward_zero,1048576,3.800999641,3.794328690
12,exact_chain.FP64.div,3,0,toward_zero,1048576,3.811719894,3.793086052
12,exact_chain.FP64.div,3,1,nearest_even,1048576,3.810048103,3.802858353
12,exact_chain.FP64.div,4,0,nearest_even,1048576,3.830648422,3.806852341
12,exact_chain.FP64.div,4,1,toward_zero,1048576,3.776444435,3.769991875
12,exact_chain.FP64.div,5,0,toward_zero,1048576,3.791397095,3.784618378
12,exact_chain.FP64.div,5,1,nearest_even,1048576,3.820491791,3.801006317
12,exact_chain.FP64.div,6,0,nearest_even,1048576,3.807095528,3.800156593
12,exact_chain.FP64.div,6,1,toward_zero,1048576,3.785139084,3.778162003
12,exact_chain.FP64.div,7,0,toward_zero,1048576,3.805595398,3.785095215
12,exact_chain.FP64.div,7,1,nearest_even,1048576,3.810200691,3.803346634
