digits,workload,pair_index,order_slot,mode,iterations,ns_per_op,cpu_ns_per_op
12,halfway_ties.FP64.mul_div,8,0,toward_zero,1048576,2.553366661,2.548818588
12,halfway_ties.FP64.mul_div,8,1,nearest_even,1048576,2.435882568,2.432444572
12,exact_chain.FP64.mul_div,0,0,nearest_even,1048576,3.661061287,3.654397011
12,exact_chain.FP64.mul_div,0,1,toward_zero,1048576,3.681766510,3.638363838
12,exact_chain.FP64.mul_div,1,0,toward_zero,1048576,3.642325401,3.635116577
12,exact_chain.FP64.mul_div,1,1,nearest_even,1048576,3.726558685,3.685691833
12,exact_chain.FP64.mul_div,2,0,nearest_even,1048576,3.662543297,3.658133507
12,exact_chain.FP64.mul_div,2,1,toward_zero,1048576,3.633955002,3.627577782
12,exact_chain.FP64.mul_div,3,0,toward_zero,1048576,3.686228752,3.642254829
12,exact_chain.FP64.mul_div,3,1,nearest_even,1048576,3.653437614,3.647728920
12,exact_chain.FP64.mul_div,4,0,nearest_even,1048576,3.666669846,3.660054207
12,exact_chain.FP64.mul_div,4,1,toward_zero,1048576,3.689343452,3.646622658
12,exact_chain.FP64.mul_div,5,0,toward_zero,1048576,3.627219200,3.622344017
12,exact_chain.FP64.mul_div,5,1,nearest_even,1048576,3.671811104,3.665491104
12,exact_chain.FP64.mul_div,6,0,nearest_even,1048576,3.727972984,3.683319092
12,exact_chain.FP64.mul_div,6,1,toward_zero,1048576,3.629894257,3.624254227
12,exact_chain.FP64.mul_div,7,0,toward_zero,1048576,3.645334244,3.635298729
12,exact_chain.FP64.mul_div,7,1,nearest_even,1048576,3.760125160,3.721291542
12,exact_chain.FP64.mul_div,8,0,nearest_even,1048576,3.645975113,3.640028000
12,exact_chain.FP64.mul_div,8,1,toward_zero,1048576,3.695171356,3.654054642
12,inexact_chain.FP64.mul_div,0,0,toward_zero,1048576,3.631967545,3.624120712
12,inexact_chain.FP64.mul_div,0,1,nearest_even,1048576,5.053887367,5.046007156
12,inexact_chain.FP64.mul_div,1,0,nearest_even,1048576,5.105148315,5.058588982
12,inexact_chain.FP64.mul_div,1,1,toward_zero,1048576,3.629465103,3.622084618
12,inexact_chain.FP64.mul_div,2,0,toward_zero,1048576,3.676893234,3.636551857
12,inexact_chain.FP64.mul_div,2,1,nearest_even,1048576,5.050256729,5.040179253
12,inexact_chain.FP64.mul_div,3,0,nearest_even,1048576,5.093386650,5.051918983
12,inexact_chain.FP64.mul_div,3,1,toward_zero,1048576,3.628098488,3.621856689
12,inexact_chain.FP64.mul_div,4,0,toward_zero,1048576,3.631232262,3.624665260
12,inexact_chain.FP64.mul_div,4,1,nearest_even,1048576,5.096482277,5.052533150
12,inexact_chain.FP64.mul_div,5,0,nearest_even,1048576,5.046540260,5.037436485
12,inexact_chain.FP64.mul_div,5,1,toward_zero,1048576,3.686582565,3.646533012
12,inexact_chain.FP64.mul_div,6,0,toward_zero,1048576,3.649453163,3.642626762
12,inexact_chain.FP64.mul_div,6,1,nearest_even,1048576,5.094303131,5.048174858
12,inexact_chain.FP64.mul_div,7,0,nearest_even,1048576,5.048356056,5.039155006
12,inexact_chain.FP64.mul_div,7,1,toward_zero,1048576,3.648678780,3.642626762
12,inexact_chain.FP64.mul_div,8,0,toward_zero,1048576,3.679788589,3.639036179
12,inexact_chain.FP64.mul_div,8,1,nearest_even,1048576,5.052081108,5.041601181
12,throughput4096.FP128.mul,0,0,toward_zero,1048576,2.765461922,2.723986626
12,throughput4096.FP128.mul,0,1,nearest_even,1048576,2.604886055,2.600051880
12,throughput4096.FP128.mul,1,0,nearest_even,1048576,2.632766724,2.628867149
12,throughput4096.FP128.mul,1,1,toward_zero,1048576,2.753376007,2.748359680
12,throughput4096.FP128.mul,2,0,toward_zero,1048576,2.780234337,2.738653183
12,throughput4096.FP128.mul,2,1,nearest_even,1048576,2.620594025,2.616381645
12,throughput4096.FP128.mul,3,0,nearest_even,1048576,2.629899979,2.625152588
12,throughput4096.FP128.mul,3,1,toward_zero,1048576,2.751703262,2.746943474
12,throughput4096.FP128.mul,4,0,toward_zero,1048576,2.781236649,2.739386559
12,throughput4096.FP128.mul,4,1,nearest_even,1048576,2.615663528,2.611001015
