digits,workload,pair_index,order_slot,mode,iterations,ns_per_op,cpu_ns_per_op
12,throughput4096.FP64.div,8,0,toward_zero,1048576,2.454590797,2.451294899
12,throughput4096.FP64.div,8,1,nearest_even,1048576,2.448627472,2.443737984
12,throughput256.FP64.div,0,0,toward_zero,1048576,2.470661163,2.468132019
12,throughput256.FP64.div,0,1,nearest_even,1048576,2.458612442,2.453454971
12,throughput256.FP64.div,1,0,nearest_even,1048576,2.463141441,2.459491730
12,throughput256.FP64.div,1,1,toward_zero,1048576,2.465244293,2.462272644
12,throughput256.FP64.div,2,0,toward_zero,1048576,2.461947441,2.457925797
12,throughput256.FP64.div,2,1,nearest_even,1048576,2.453033447,2.449872971
12,throughput256.FP64.div,3,0,nearest_even,1048576,2.464001656,2.460181236
12,throughput256.FP64.div,3,1,toward_zero,1048576,2.469409943,2.460973740
12,throughput256.FP64.div,4,0,toward_zero,1048576,2.460791588,2.457372665
12,throughput256.FP64.div,4,1,nearest_even,1048576,2.453433990,2.449538231
12,throughput256.FP64.div,5,0,nearest_even,1048576,2.460906029,2.457848549
12,throughput256.FP64.div,5,1,toward_zero,1048576,2.471004486,2.467128754
12,throughput256.FP64.div,6,0,toward_zero,1048576,2.466037750,2.459674835
12,throughput256.FP64.div,6,1,nearest_even,1048576,2.454504013,2.449652672
12,throughput256.FP64.div,7,0,nearest_even,1048576,2.467508316,2.463315010
12,throughput256.FP64.div,7,1,toward_zero,1048576,2.464947701,2.461652756
12,throughput256.FP64.div,8,0,toward_zero,1048576,2.465712547,2.461520195
12,throughput256.FP64.div,8,1,nearest_even,1048576,2.450184822,2.448485374
12,exact_results.FP64.div,0,0,nearest_even,1048576,2.610466003,2.606002808
12,exact_results.FP64.div,0,1,toward_zero,1048576,2.572791100,2.570345879
12,exact_results.FP64.div,1,0,toward_zero,1048576,2.568692207,2.561470985
12,exact_results.FP64.div,1,1,nearest_even,1048576,2.573241234,2.568625450
12,exact_results.FP64.div,2,0,nearest_even,1048576,2.564803123,2.561663628
12,exact_results.FP64.div,2,1,toward_zero,1048576,2.557341576,2.552537918
12,exact_results.FP64.div,3,0,toward_zero,1048576,2.561259270,2.556818008
12,exact_results.FP64.div,3,1,nearest_even,1048576,2.561985016,2.558755875
12,exact_results.FP64.div,4,0,nearest_even,1048576,2.563055038,2.558842659
12,exact_results.FP64.div,4,1,toward_zero,1048576,2.555420876,2.548225403
12,exact_results.FP64.div,5,0,toward_zero,1048576,2.553873062,2.550539970
12,exact_results.FP64.div,5,1,nearest_even,1048576,2.565453529,2.561429977
12,exact_results.FP64.div,6,0,nearest_even,1048576,2.560752869,2.556550980
12,exact_results.FP64.div,6,1,toward_zero,1048576,2.552515984,2.548267365
12,exact_results.FP64.div,7,0,toward_zero,1048576,2.547404289,2.544615746
12,exact_results.FP64.div,7,1,nearest_even,1048576,2.565223694,2.557621002
12,exact_results.FP64.div,8,0,nearest_even,1048576,2.558382988,2.555183411
12,exact_results.FP64.div,8,1,toward_zero,1048576,2.551923752,2.548638344
12,halfway_ties.FP64.div,0,0,nearest_even,1048576,2.487602234,2.484583855
12,halfway_ties.FP64.div,0,1,toward_zero,1048576,2.575428963,2.571139336
12,halfway_ties.FP64.div,1,0,toward_zero,1048576,2.569380760,2.565271378
12,halfway_ties.FP64.div,1,1,nearest_even,1048576,2.467680931,2.464290619
12,halfway_ties.FP64.div,2,0,nearest_even,1048576,2.481076241,2.474428177
12,halfway_ties.FP64.div,2,1,toward_zero,1048576,2.579326630,2.574666977
12,halfway_ties.FP64.div,3,0,toward_zero,1048576,2.572160721,2.568023682
12,halfway_ties.FP64.div,3,1,nearest_even,1048576,2.472084999,2.467308044
12,halfway_ties.FP64.div,4,0,nearest_even,1048576,2.481849670,2.476490974
12,halfway_ties.FP64.div,4,1,toward_zero,1048576,2.575859070,2.572697639
12,halfway_ties.FP64.div,5,0,toward_zero,1048576,2.570163727,2.565798759
12,halfway_ties.FP64.div,5,1,nearest_even,1048576,2.466247559,2.462082863
12,halfway_ties.FP64.div,6,0,nearest_even,1048576,2.478533745,2.475344658
12,halfway_ties.FP64.div,6,1,toward_zero,1048576,2.583836555,2.579402924
12,halfway_ties.FP64.div,7,0,toward_zero,1048576,2.574940681,2.567192078
